Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.2278357496796822,0.912108843537415,0.8529657477025898,0.940677966101695,0.8741438356164384,0.8634249471458774,0.4433262170188957,0.8253968253968254,0.8888888888888888,0.7777777777777778,0.75,0.8135593220338984
2,0.10611721206329712,0.9624489795918367,0.9415204678362573,0.9725585149313963,0.9430962343096234,0.9423076923076923,0.40118861860699123,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
3,0.05840850801124763,0.9825850340136054,0.9707602339181286,0.9882970137207425,0.9756507136859782,0.9731993299832495,0.5076930111362821,0.7936507936507936,0.8888888888888888,0.7222222222222222,0.7058823529411765,0.7868852459016393
4,0.052409561510850376,0.9823129251700681,0.9724310776942355,0.9870863599677159,0.9732441471571907,0.9728374425407439,0.5528087455128866,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
5,0.04359058225939215,0.9834013605442177,0.9757727652464494,0.9870863599677159,0.9733333333333334,0.9745515227367543,0.42206629418901037,0.8412698412698413,0.8888888888888888,0.8055555555555556,0.7741935483870968,0.8275862068965517
6,0.03551416220884694,0.990204081632653,0.9874686716791979,0.9915254237288136,0.9825436408977556,0.985,0.5142210711325917,0.8571428571428571,0.9629629629629629,0.7777777777777778,0.7647058823529411,0.8524590163934426
7,0.022851538224760316,0.9942857142857143,0.9916457811194653,0.9955609362389023,0.9908180300500835,0.9912317327766179,1.6416131560764615,0.6190476190476191,0.9629629629629629,0.3611111111111111,0.5306122448979592,0.6842105263157895
8,0.00618335743745168,0.9989115646258503,0.9991645781119465,0.9987893462469734,0.9974979149291076,0.998330550918197,1.0668560059977665,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7619047619047619
9,0.016810930247947598,0.9956462585034014,0.9933166248955723,0.9967715899919289,0.9933166248955723,0.9933166248955723,1.219868843399343,0.7142857142857143,0.9259259259259259,0.5555555555555556,0.6097560975609756,0.7352941176470589
10,0.01951426297435727,0.9934693877551021,0.9899749373433584,0.9951573849878934,0.9899749373433584,0.9899749373433584,0.9907180288481334,0.7301587301587301,0.8888888888888888,0.6111111111111112,0.631578947368421,0.7384615384615385
11,0.37780905343581417,0.8486291486291486,0.7795815295815296,0.8946608946608947,0.8314736437091189,0.8046918637125302,0.4119172940651576,0.8095238095238095,0.8518518518518519,0.7777777777777778,0.7419354838709677,0.7931034482758621
12,0.30001668180265123,0.8800865800865801,0.8318903318903319,0.9122174122174123,0.863347061025833,0.8473268418151755,0.4101583527194129,0.8253968253968254,0.8518518518518519,0.8055555555555556,0.7666666666666667,0.8070175438596491
13,0.26452601475891097,0.8936507936507937,0.8556998556998557,0.918951418951419,0.8755998523440384,0.8655354862251414,0.4436166324312725,0.7619047619047619,0.8148148148148148,0.7222222222222222,0.6875,0.7457627118644068
14,0.22379540466255957,0.9105339105339105,0.8791486291486291,0.9314574314574314,0.8952975753122704,0.8871496177648344,0.4334878959353008,0.7619047619047619,0.9259259259259259,0.6388888888888888,0.6578947368421053,0.7692307692307693
15,0.18830232423277302,0.9272727272727272,0.8993506493506493,0.9458874458874459,0.9172185430463576,0.9081967213114754,0.4390829910361578,0.8253968253968254,0.8518518518518519,0.8055555555555556,0.7666666666666667,0.8070175438596491
16,0.14822732050987808,0.9451659451659452,0.9231601731601732,0.9598364598364598,0.9387380777696258,0.9308839578028374,0.4268979084870172,0.8253968253968254,0.8888888888888888,0.7777777777777778,0.75,0.8135593220338984
17,0.13061506264449285,0.9515151515151515,0.9357864357864358,0.962000962000962,0.9425872093023255,0.939174511223751,0.3885174235181203,0.8253968253968254,0.9259259259259259,0.75,0.7352941176470589,0.819672131147541
18,0.09826895045156861,0.9660894660894661,0.9549062049062049,0.9735449735449735,0.960101559666304,0.9574968348706818,0.9144298415335398,0.7619047619047619,0.9629629629629629,0.6111111111111112,0.65,0.7761194029850746
19,0.09623137202844949,0.963924963924964,0.9516594516594516,0.9721019721019721,0.9578794480755265,0.9547593195801665,0.7222115823200771,0.7619047619047619,0.9259259259259259,0.6388888888888888,0.6578947368421053,0.7692307692307693
20,0.07821496039579258,0.9714285714285714,0.9628427128427128,0.9771524771524771,0.965629522431259,0.9642341040462428,0.5134083753569968,0.873015873015873,0.8888888888888888,0.8611111111111112,0.8275862068965517,0.8571428571428571
