Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.22350971372861442,0.9061224489795918,0.8312447786131997,0.9422921711057304,0.8743409490333919,0.8522483940042827,1.2416870972466847,0.6507936507936508,0.9629629629629629,0.4166666666666667,0.5531914893617021,0.7027027027027027
2,0.06659073837025434,0.9785034013605443,0.9657477025898078,0.9846650524616626,0.9681742043551089,0.9669594312003346,0.8827565837474096,0.6984126984126984,0.8518518518518519,0.5833333333333334,0.6052631578947368,0.7076923076923077
3,0.036446897149668867,0.9882993197278912,0.9824561403508771,0.9911218724778047,0.9816360601001669,0.9820459290187892,1.16732919216156,0.6666666666666666,0.9259259259259259,0.4722222222222222,0.5681818181818182,0.704225352112676
4,0.029958656701975228,0.9899319727891156,0.985797827903091,0.9919289749798225,0.9833333333333333,0.98456403838131,1.2044521161015072,0.6666666666666666,0.8148148148148148,0.5555555555555556,0.5789473684210527,0.676923076923077
5,0.01619007656186008,0.9951020408163266,0.9924812030075187,0.9963680387409201,0.9924812030075187,0.9924812030075187,1.8028720579450093,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
6,0.006669412968540881,0.998639455782313,0.9983291562238931,0.9987893462469734,0.9974958263772955,0.9979123173277662,1.9164096344084967,0.6349206349206349,0.9259259259259259,0.4166666666666667,0.5434782608695652,0.684931506849315
7,0.020120527791762155,0.9945578231292517,0.9924812030075187,0.9955609362389023,0.9908256880733946,0.991652754590985,1.1820173509537228,0.7142857142857143,0.9259259259259259,0.5555555555555556,0.6097560975609756,0.7352941176470589
8,0.01729265751405841,0.9948299319727891,0.9933166248955723,0.9955609362389023,0.9908333333333333,0.9920734251147267,1.6855717547356137,0.5714285714285714,0.8888888888888888,0.3333333333333333,0.5,0.64
9,0.01485470136171397,0.9953741496598639,0.9949874686716792,0.9955609362389023,0.9908485856905158,0.9929137140475198,1.4953022930357192,0.5873015873015873,0.9259259259259259,0.3333333333333333,0.5102040816326531,0.6578947368421053
10,0.0021883258144359333,0.9997278911564625,0.9991645781119465,1.0,1.0,0.9995821145006268,2.0793302380849443,0.6507936507936508,0.8888888888888888,0.4722222222222222,0.5581395348837209,0.6857142857142857
11,0.3916606705813181,0.8417027417027417,0.7568542568542569,0.8982683982683982,0.8322094406981356,0.7927451350840733,0.3607581536921244,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
12,0.313951366572153,0.8711399711399711,0.8015873015873016,0.9175084175084175,0.8662768031189084,0.8326775341952408,0.6106155401184445,0.7301587301587301,0.8888888888888888,0.6111111111111112,0.631578947368421,0.7384615384615385
13,0.2758737104193645,0.8864357864357865,0.8181818181818182,0.931938431938432,0.8890631125049,0.852151042645125,0.3420415549051194,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
14,0.23877978073150824,0.9021645021645022,0.8448773448773449,0.9403559403559404,0.9042471042471042,0.8735546437896308,0.3025317307975557,0.873015873015873,0.8888888888888888,0.8611111111111112,0.8275862068965517,0.8571428571428571
15,0.2090117312742002,0.9132756132756132,0.862914862914863,0.9468494468494468,0.9154228855721394,0.8883936861652739,0.203350381068294,0.9365079365079365,0.8518518518518519,1.0,1.0,0.92
16,0.17987365273901224,0.9275613275613276,0.8917748917748918,0.9514189514189514,0.9244577412116679,0.9078222548659567,0.3078120765941484,0.8888888888888888,0.7777777777777778,0.9722222222222222,0.9545454545454546,0.8571428571428571
17,0.14667030953752444,0.9422799422799423,0.9145021645021645,0.9607984607984608,0.9395848776871757,0.926873857404022,0.3134180786354201,0.873015873015873,0.7777777777777778,0.9444444444444444,0.9130434782608695,0.84
18,0.13133035285336545,0.9489177489177489,0.9256854256854257,0.9644059644059644,0.9454679439941046,0.9354721108275611,0.27561036290393937,0.9047619047619048,0.8888888888888888,0.9166666666666666,0.8888888888888888,0.8888888888888888
19,0.10913311892644667,0.9571428571428572,0.9401154401154401,0.9684944684944685,0.9521373766898064,0.9460882192775458,0.3444674912071417,0.8412698412698413,0.8518518518518519,0.8333333333333334,0.7931034482758621,0.8214285714285714
20,0.09766778825805086,0.9630591630591631,0.9505772005772006,0.9713804713804713,0.9567901234567902,0.9536735432500905,0.2784711771186382,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8571428571428571,0.8727272727272727
