Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.4845228824607369,0.7583673469387755,0.45112781954887216,0.9067796610169492,0.7003891050583657,0.5487804878048781,0.6788564674437992,0.5873015873015873,0.7407407407407407,0.4722222222222222,0.5128205128205128,0.6060606060606061
2,0.21680008753627336,0.9156462585034013,0.8638262322472848,0.940677966101695,0.8755292125317528,0.8696383515559294,1.3029050297207303,0.6031746031746031,1.0,0.3055555555555556,0.5192307692307693,0.6835443037974683
3,0.12665640466269992,0.9567346938775511,0.9331662489557226,0.9681194511702986,0.9339464882943144,0.9335562055996657,1.4862738166536604,0.6666666666666666,0.9259259259259259,0.4722222222222222,0.5681818181818182,0.704225352112676
4,0.08205945789712626,0.9717006802721089,0.9565580618212197,0.9790153349475383,0.9565580618212197,0.9565580618212197,1.1774331482629927,0.6825396825396826,0.8518518518518519,0.5555555555555556,0.5897435897435898,0.696969696969697
5,0.07669222332575187,0.9725170068027211,0.9598997493734336,0.9786117836965295,0.9559068219633944,0.9578991246352647,1.3253714778120556,0.6666666666666666,0.8888888888888888,0.5,0.5714285714285714,0.6956521739130435
6,0.05495457616564976,0.9831292517006802,0.9774436090225563,0.9858757062146892,0.970954356846473,0.974188176519567,1.137793798058752,0.746031746031746,0.9629629629629629,0.5833333333333334,0.6341463414634146,0.7647058823529411
7,0.04041602917116921,0.987482993197279,0.9799498746867168,0.9911218724778047,0.9815899581589959,0.9807692307692307,1.508047796431042,0.6507936507936508,0.9629629629629629,0.4166666666666667,0.5531914893617021,0.7027027027027027
8,0.028273237875985856,0.990204081632653,0.9841269841269841,0.9931396287328491,0.9857740585774059,0.9849498327759197,1.3214455133392697,0.6984126984126984,0.9629629629629629,0.5,0.5909090909090909,0.7323943661971831
9,0.026743558008274455,0.9899319727891156,0.985797827903091,0.9919289749798225,0.9833333333333333,0.98456403838131,2.2538177285875594,0.6190476190476191,1.0,0.3333333333333333,0.5294117647058824,0.6923076923076923
10,0.0154244183709997,0.9945578231292517,0.9924812030075187,0.9955609362389023,0.9908256880733946,0.991652754590985,1.9281449166555253,0.6507936507936508,0.9259259259259259,0.4444444444444444,0.5555555555555556,0.6944444444444444
11,0.4436641777791674,0.8005772005772006,0.7175324675324676,0.8559403559403559,0.76854714064915,0.7421641791044776,0.3181136120406408,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
12,0.38375349218539173,0.8341991341991342,0.7597402597402597,0.8838383838383839,0.813441483198146,0.7856743144935646,0.35215918838031707,0.8253968253968254,0.8888888888888888,0.7777777777777778,0.75,0.8135593220338984
13,0.3597491410086509,0.8457431457431458,0.7752525252525253,0.8927368927368927,0.828131021194605,0.800819824855599,0.2603757724402443,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.9230769230769231,0.9056603773584906
14,0.342370405999613,0.8526695526695527,0.7788600288600288,0.9018759018759018,0.8410596026490066,0.8087656864581382,0.29051940308676827,0.873015873015873,0.8888888888888888,0.8611111111111112,0.8275862068965517,0.8571428571428571
15,0.3210991502496243,0.8658008658008658,0.797979797979798,0.911014911014911,0.8567002323780015,0.826298094882331,0.2779263300555093,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
16,0.3065002184108566,0.870995670995671,0.8073593073593074,0.9134199134199135,0.8614318706697459,0.8335195530726257,0.3086833304592541,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
17,0.28723866726025876,0.8792207792207792,0.8189033189033189,0.9194324194324194,0.8714011516314779,0.8443369908871118,0.32318158069300273,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8571428571428571,0.8727272727272727
18,0.2722499377821259,0.8886002886002886,0.8304473304473304,0.9273689273689274,0.8840245775729647,0.8563988095238095,0.3466648431051345,0.873015873015873,0.8518518518518519,0.8888888888888888,0.8518518518518519,0.8518518518518519
19,0.2620299602397765,0.8884559884559885,0.8326118326118326,0.9256854256854257,0.8819258693160107,0.8565596585637409,0.3359252406018121,0.873015873015873,0.9259259259259259,0.8333333333333334,0.8064516129032258,0.8620689655172413
20,0.24430246827922342,0.8956709956709956,0.8455988455988456,0.929052429052429,0.8882152330428192,0.8663832932914434,0.3672873529176863,0.873015873015873,0.9629629629629629,0.8055555555555556,0.7878787878787878,0.8666666666666667
