Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.24076397981266587,0.8998639455782312,0.8546365914786967,0.9217110573042776,0.8405916187345933,0.8475559237779619,0.8617840011914571,0.6984126984126984,0.9629629629629629,0.5,0.5909090909090909,0.7323943661971831
2,0.10413094278146215,0.9627210884353742,0.949874686716792,0.9689265536723164,0.9365733113673805,0.9431771049357113,0.6295045448674096,0.7301587301587301,0.9629629629629629,0.5555555555555556,0.6190476190476191,0.7536231884057971
3,0.07189928476514966,0.9749659863945578,0.9598997493734336,0.9822437449556094,0.9631181894383906,0.9615062761506277,1.7705033516126967,0.6666666666666666,1.0,0.4166666666666667,0.5625,0.72
4,0.046655822129425956,0.9844897959183674,0.9724310776942355,0.9903147699757869,0.9797979797979798,0.9761006289308176,1.728048118333968,0.7301587301587301,1.0,0.5277777777777778,0.6136363636363636,0.7605633802816901
5,0.03370996765963429,0.9885714285714285,0.9841269841269841,0.9907183212267958,0.980849292256453,0.9824854045037531,0.7316086615125338,0.7619047619047619,0.8148148148148148,0.7222222222222222,0.6875,0.7457627118644068
6,0.02769266352995115,0.9912925170068028,0.9874686716791979,0.9931396287328491,0.9858215179316097,0.986644407345576,1.327735542777985,0.7142857142857143,0.9259259259259259,0.5555555555555556,0.6097560975609756,0.7352941176470589
7,0.02388759617212222,0.9910204081632653,0.9832915622389307,0.9947538337368845,0.9890756302521009,0.9861751152073732,1.526457943613567,0.7301587301587301,0.9259259259259259,0.5833333333333334,0.625,0.746268656716418
8,0.02466870086371335,0.990204081632653,0.9816207184628237,0.9943502824858758,0.9882253994953742,0.9849119865884325,1.9474393167192974,0.6349206349206349,0.8888888888888888,0.4444444444444444,0.5454545454545454,0.676056338028169
9,0.023750160038692965,0.9945578231292517,0.9916457811194653,0.9959644874899112,0.9916457811194653,0.9916457811194653,1.681438419790495,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
10,0.03120682676474811,0.9896598639455783,0.9832915622389307,0.9927360774818402,0.9849372384937238,0.9841137123745819,1.376635025417994,0.7301587301587301,0.9629629629629629,0.5555555555555556,0.6190476190476191,0.7536231884057971
11,0.39864091854676886,0.8334776334776335,0.7507215007215007,0.8886483886483887,0.8180031446540881,0.7829194883370956,0.2534220346382686,0.9365079365079365,0.9629629629629629,0.9166666666666666,0.896551724137931,0.9285714285714286
12,0.3142245448899992,0.8663780663780664,0.8116883116883117,0.9028379028379029,0.8477769404672193,0.8293402137854773,0.4066272321201506,0.8095238095238095,0.9629629629629629,0.6944444444444444,0.7027027027027027,0.8125
13,0.26738530473748673,0.8942279942279943,0.851010101010101,0.923039923039923,0.8805524449421426,0.8655292606861127,0.33401633657160257,0.8412698412698413,0.8518518518518519,0.8333333333333334,0.7931034482758621,0.8214285714285714
14,0.21905229807889134,0.9138528138528138,0.8726551226551227,0.9413179413179413,0.9083740142696207,0.8901563937442503,0.4226436891726085,0.8095238095238095,0.8518518518518519,0.7777777777777778,0.7419354838709677,0.7931034482758621
15,0.18464122675843053,0.9272727272727272,0.8971861471861472,0.9473304473304474,0.9190687361419069,0.9079956188389924,0.5287335856507221,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.8823529411764706,0.6818181818181818
16,0.146169781640258,0.943001443001443,0.9224386724386724,0.9567099567099567,0.9342345633905736,0.9282991468506081,0.5562293803881085,0.8253968253968254,0.8888888888888888,0.7777777777777778,0.75,0.8135593220338984
17,0.11625865713073663,0.956998556998557,0.9433621933621934,0.9660894660894661,0.9488388969521045,0.9460926193921853,0.45222848402484067,0.8253968253968254,0.8518518518518519,0.8055555555555556,0.7666666666666667,0.8070175438596491
18,0.09573163261225859,0.9656565656565657,0.9545454545454546,0.9730639730639731,0.9593908629441624,0.9569620253164557,0.5503700100595043,0.8412698412698413,0.9259259259259259,0.7777777777777778,0.7575757575757576,0.8333333333333334
19,0.08169372748834865,0.9707070707070707,0.9595959595959596,0.9781144781144782,0.9669211195928753,0.9632446134347274,0.44269686192274094,0.8571428571428571,0.8518518518518519,0.8611111111111112,0.8214285714285714,0.8363636363636363
20,0.07075038900838097,0.9734487734487735,0.9660894660894661,0.9783549783549783,0.9674855491329479,0.9667870036101083,0.5902041822065791,0.7936507936507936,0.8518518518518519,0.75,0.71875,0.7796610169491526
