Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.2547290185468943,0.8979591836734694,0.8262322472848789,0.9326069410815173,0.8555363321799307,0.8406289842753931,1.0401547466005598,0.6507936507936508,0.9629629629629629,0.4166666666666667,0.5531914893617021,0.7027027027027027
2,0.06141396760110598,0.9804081632653061,0.9707602339181286,0.9850686037126715,0.969140950792327,0.9699499165275459,1.0064804478297158,0.7142857142857143,0.8888888888888888,0.5833333333333334,0.6153846153846154,0.7272727272727273
3,0.04868978427659695,0.9836734693877551,0.974937343358396,0.9878934624697336,0.974937343358396,0.974937343358396,0.8693201111422645,0.7936507936507936,0.9629629629629629,0.6666666666666666,0.6842105263157895,0.8
4,0.016185824507277232,0.9964625850340136,0.9949874686716792,0.9971751412429378,0.9941569282136895,0.9945720250521921,0.5054541098338271,0.8888888888888888,0.9259259259259259,0.8611111111111112,0.8333333333333334,0.8771929824561403
5,0.02287569664341087,0.9934693877551021,0.9899749373433584,0.9951573849878934,0.9899749373433584,0.9899749373433584,1.3010569659490434,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
6,0.024717019601490628,0.9923809523809524,0.9866332497911445,0.9951573849878934,0.9899413243922883,0.9882845188284519,1.3339859549961393,0.6031746031746031,0.9629629629629629,0.3333333333333333,0.52,0.6753246753246753
7,0.0298095705754244,0.992108843537415,0.9874686716791979,0.9943502824858758,0.9882943143812709,0.987881320518178,1.3371893564860027,0.6825396825396826,1.0,0.4444444444444444,0.574468085106383,0.7297297297297297
8,0.012431575507662088,0.996734693877551,0.9958228905597326,0.9971751412429378,0.994161801501251,0.994991652754591,1.9581337731982034,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
9,0.006289413992563408,0.9991836734693877,0.9983291562238931,0.9995964487489911,0.9991638795986622,0.9987463435018805,1.9763622094714453,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
10,0.02987067037176493,0.9893877551020408,0.9841269841269841,0.9919289749798225,0.9833055091819699,0.9837160751565762,1.0450113704280248,0.7142857142857143,0.9629629629629629,0.5277777777777778,0.6046511627906976,0.7428571428571429
11,0.4013264191873146,0.8395382395382396,0.7561327561327561,0.8951418951418951,0.8278041074249605,0.7903469079939668,0.24055697757100303,0.9365079365079365,0.9259259259259259,0.9444444444444444,0.9259259259259259,0.9259259259259259
12,0.3360023593489742,0.8663780663780664,0.7907647907647908,0.9167869167869168,0.863672182821119,0.8256120527306968,0.2954150163938129,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
13,0.29608741895460977,0.8838383838383839,0.8113275613275613,0.9321789321789322,0.8885815883050178,0.8481991325664718,0.31100101650707307,0.8888888888888888,0.9259259259259259,0.8611111111111112,0.8333333333333334,0.8771929824561403
14,0.26336299344402714,0.8962481962481963,0.8304473304473304,0.9401154401154401,0.9023912191297531,0.8649257937253428,0.2895791878302892,0.9206349206349206,0.9629629629629629,0.8888888888888888,0.8666666666666667,0.9122807017543859
15,0.22143029818448412,0.9141414141414141,0.854978354978355,0.9535834535834535,0.92469761997659,0.8884723523898782,0.5161280584713769,0.7777777777777778,0.9629629629629629,0.6388888888888888,0.6666666666666666,0.7878787878787878
16,0.18548176285540643,0.9275613275613276,0.8888888888888888,0.9533429533429534,0.927012791572611,0.9075506445672191,0.3968734317828739,0.873015873015873,0.9629629629629629,0.8055555555555556,0.7878787878787878,0.8666666666666667
17,0.1576958655913241,0.9370851370851371,0.9033189033189033,0.9595959595959596,0.937125748502994,0.919911829537105,0.49530147211182685,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
18,0.13199870680253228,0.9500721500721501,0.9314574314574314,0.9624819624819625,0.9430241051862673,0.9372050816696915,0.4793848492323406,0.8253968253968254,0.8888888888888888,0.7777777777777778,0.75,0.8135593220338984
19,0.11487417284635798,0.9581529581529582,0.9415584415584416,0.9692159692159692,0.9532505478451424,0.9473684210526315,0.44681429395836497,0.8412698412698413,0.8888888888888888,0.8055555555555556,0.7741935483870968,0.8275862068965517
20,0.08646912004793275,0.9676767676767677,0.9527417027417028,0.9776334776334776,0.9659839063643014,0.9593171086087904,0.6942764568541732,0.8571428571428571,0.9629629629629629,0.7777777777777778,0.7647058823529411,0.8524590163934426
