Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.2800189754143864,0.8791836734693877,0.7685881370091896,0.9326069410815173,0.8463661453541859,0.8056042031523643,0.6918460764582195,0.6825396825396826,0.9259259259259259,0.5,0.5813953488372093,0.7142857142857143
2,0.10598382152059452,0.9635374149659864,0.9431913116123642,0.9733656174334141,0.9447698744769875,0.9439799331103679,1.1596801470196436,0.6190476190476191,0.9629629629629629,0.3611111111111111,0.5306122448979592,0.6842105263157895
3,0.06322965968729688,0.9801360544217687,0.9724310776942355,0.9838579499596449,0.9667774086378738,0.9695960016659725,0.7946108697898804,0.7301587301587301,0.9259259259259259,0.5833333333333334,0.625,0.746268656716418
4,0.03658144810065931,0.9885714285714285,0.9824561403508771,0.9915254237288136,0.9824561403508771,0.9824561403508771,1.504478244554429,0.6349206349206349,1.0,0.3611111111111111,0.54,0.7012987012987013
5,0.02058692744717661,0.9937414965986394,0.9908103592314118,0.9951573849878934,0.989983305509182,0.9903966597077244,1.6768518307852367,0.6190476190476191,1.0,0.3333333333333333,0.5294117647058824,0.6923076923076923
6,0.02202163137964347,0.9942857142857143,0.9924812030075187,0.9951573849878934,0.99,0.9912390488110138,1.0707832397449584,0.746031746031746,1.0,0.5555555555555556,0.627906976744186,0.7714285714285715
7,0.034407262827909624,0.987482993197279,0.9799498746867168,0.9911218724778047,0.9815899581589959,0.9807692307692307,1.5885078471804421,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
8,0.009268311090184516,0.9970068027210884,0.9958228905597326,0.9975786924939467,0.994991652754591,0.9954070981210856,1.238479563168117,0.6984126984126984,0.9259259259259259,0.5277777777777778,0.5952380952380952,0.7246376811594203
9,0.013258122936283954,0.9964625850340136,0.9941520467836257,0.9975786924939467,0.9949832775919732,0.9945674885081488,1.871784486467876,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
10,0.012238229980223439,0.9956462585034014,0.9924812030075187,0.9971751412429378,0.994142259414226,0.9933110367892977,1.9199660467723059,0.6349206349206349,0.9629629629629629,0.3888888888888889,0.5416666666666666,0.6933333333333334
11,0.4367115200339974,0.8144300144300144,0.7438672438672439,0.8614718614718615,0.7816527672479151,0.7622920517560073,0.3127410373990498,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
12,0.3660560438073473,0.8455988455988456,0.7925685425685426,0.8809523809523809,0.8161218424962853,0.8041727672035139,0.44705948375520255,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.6944444444444444,0.7936507936507936
13,0.3340429267239949,0.8607503607503607,0.8102453102453102,0.8944203944203944,0.8364990689013035,0.8231629100238226,0.39926065338982475,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.6944444444444444,0.7936507936507936
14,0.3052779181867107,0.8747474747474747,0.8315295815295816,0.9035594035594036,0.8518107908351811,0.841548010222709,0.28213600163894986,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.9230769230769231,0.9056603773584906
15,0.280374576671729,0.8838383838383839,0.8423520923520924,0.9114959114959115,0.8638549759526452,0.8529680365296803,0.3111875726590081,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
16,0.258538065216414,0.8975468975468975,0.86002886002886,0.9225589225589226,0.8810051736881005,0.8703906535231837,0.3017775308754709,0.9047619047619048,0.8518518518518519,0.9444444444444444,0.92,0.8846153846153846
17,0.24020294159930333,0.9079365079365079,0.8683261183261183,0.9343434343434344,0.8981343283582089,0.8829787234042553,0.3006764610135366,0.9206349206349206,0.9259259259259259,0.9166666666666666,0.8928571428571429,0.9090909090909091
18,0.21320593686717929,0.9202020202020202,0.8838383838383839,0.9444444444444444,0.9138381201044387,0.8985879332477535,0.421258407571013,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
19,0.20100106969045697,0.9233766233766234,0.8914141414141414,0.9446849446849447,0.9148463532025176,0.9029782568974968,0.42127479305343024,0.8571428571428571,0.9629629629629629,0.7777777777777778,0.7647058823529411,0.8524590163934426
20,0.1865182646242485,0.9301587301587302,0.9051226551226551,0.9468494468494468,0.919047619047619,0.9120319883678663,0.4199409593665411,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
