Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.20776695069723897,0.900952380952381,0.8446115288220551,0.9281678773204197,0.8502943650126157,0.8474434199497066,0.7516295872037373,0.6666666666666666,0.9259259259259259,0.4722222222222222,0.5681818181818182,0.704225352112676
2,0.05999898977222897,0.9787755102040816,0.9649122807017544,0.9854721549636803,0.9697732997481109,0.9673366834170855,0.9772923702285403,0.6984126984126984,0.8888888888888888,0.5555555555555556,0.6,0.7164179104477612
3,0.04169703471721435,0.9866666666666667,0.9774436090225563,0.9911218724778047,0.9815436241610739,0.9794893260778569,1.2180069770131792,0.6825396825396826,1.0,0.4444444444444444,0.574468085106383,0.7297297297297297
4,0.02379403496617657,0.9937414965986394,0.9891395154553049,0.9959644874899112,0.9916247906197655,0.9903805938937683,2.03059244534326,0.6190476190476191,0.9629629629629629,0.3611111111111111,0.5306122448979592,0.6842105263157895
5,0.013934703082207362,0.9956462585034014,0.9933166248955723,0.9967715899919289,0.9933166248955723,0.9933166248955723,2.344447137817504,0.6031746031746031,0.8148148148148148,0.4444444444444444,0.5238095238095238,0.6376811594202898
6,0.024311940626036945,0.9912925170068028,0.9841269841269841,0.9947538337368845,0.9890848026868178,0.9865996649916248,1.8646150259744554,0.6507936507936508,0.9629629629629629,0.4166666666666667,0.5531914893617021,0.7027027027027027
7,0.023453196805084543,0.9945578231292517,0.9916457811194653,0.9959644874899112,0.9916457811194653,0.9916457811194653,1.880592192449267,0.6666666666666666,0.9629629629629629,0.4444444444444444,0.5652173913043478,0.7123287671232876
8,0.00864458455350947,0.9983673469387755,0.9983291562238931,0.9983857949959645,0.9966638865721434,0.9974958263772955,1.9936725374252078,0.6507936507936508,0.9259259259259259,0.4444444444444444,0.5555555555555556,0.6944444444444444
9,0.014729580567899433,0.9959183673469387,0.9924812030075187,0.9975786924939467,0.9949748743718593,0.9937264742785445,2.4284101062350802,0.6031746031746031,0.9629629629629629,0.3333333333333333,0.52,0.6753246753246753
10,0.018421661346583774,0.9961904761904762,0.9941520467836257,0.9971751412429378,0.9941520467836257,0.9941520467836257,0.7221781346533034,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.6944444444444444,0.7936507936507936
11,0.407947577813487,0.8304473304473304,0.7489177489177489,0.8848003848003848,0.8125244618395303,0.7794255678618359,0.31702514371228596,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
12,0.33488521335100885,0.8649350649350649,0.7911255411255411,0.9141414141414141,0.86,0.8241262683201804,0.26360925003176644,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.9230769230769231,0.9056603773584906
13,0.2939731630347508,0.8790764790764791,0.8113275613275613,0.9242424242424242,0.8771450858034321,0.8429535232383808,0.4128128072572133,0.7777777777777778,0.8518518518518519,0.7222222222222222,0.696969696969697,0.7666666666666667
14,0.2575680259244267,0.8975468975468975,0.8383838383838383,0.936988936988937,0.8986852281515855,0.8674878686076894,0.34647103529127815,0.8412698412698413,0.9259259259259259,0.7777777777777778,0.7575757575757576,0.8333333333333334
15,0.21521143695234737,0.9165945165945166,0.8715728715728716,0.9466089466089466,0.9158453373768006,0.8931608133086876,0.2542124993744351,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
16,0.17451583564034187,0.9336219336219336,0.8986291486291487,0.956950456950457,0.9329588014981274,0.9154722528482175,0.37562964407224503,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
17,0.14625262464537764,0.9453102453102453,0.9199134199134199,0.9622414622414622,0.9420022164758035,0.9308267932104398,0.5318172080885797,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
18,0.11360035795196999,0.9581529581529582,0.9411976911976911,0.9694564694564695,0.9535818713450293,0.9473493100944081,0.5697280934878758,0.8095238095238095,0.8518518518518519,0.7777777777777778,0.7419354838709677,0.7931034482758621
19,0.08225990552777723,0.9708513708513709,0.9574314574314574,0.9797979797979798,0.9693206720233747,0.9633393829401089,0.5603374421951317,0.8253968253968254,0.8148148148148148,0.8333333333333334,0.7857142857142857,0.8
20,0.08190884356458186,0.9712842712842713,0.961038961038961,0.9781144781144782,0.9669691470054447,0.9639949339605572,0.4710248926329234,0.8571428571428571,0.8518518518518519,0.8611111111111112,0.8214285714285714,0.8363636363636363
