Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.20050074855486552,0.9213605442176871,0.8512949039264829,0.9552058111380145,0.9017699115044248,0.8758057584873228,0.7331103039166283,0.7936507936507936,0.8888888888888888,0.7222222222222222,0.7058823529411765,0.7868852459016393
2,0.050695301289353394,0.9847619047619047,0.974937343358396,0.9895076674737692,0.9782062028499581,0.9765690376569037,1.1825304882866996,0.7142857142857143,0.9629629629629629,0.5277777777777778,0.6046511627906976,0.7428571428571429
3,0.03144683310457942,0.9907482993197279,0.9832915622389307,0.9943502824858758,0.9882451721242653,0.9857621440536013,1.2855410656285664,0.7142857142857143,0.9629629629629629,0.5277777777777778,0.6046511627906976,0.7428571428571429
4,0.024489337970838458,0.9918367346938776,0.985797827903091,0.9947538337368845,0.989103101424979,0.9874476987447699,0.6240084069588828,0.7777777777777778,0.9259259259259259,0.6666666666666666,0.6756756756756757,0.78125
5,0.019698097180118973,0.9942857142857143,0.9899749373433584,0.9963680387409201,0.992462311557789,0.9912170639899623,1.6224025232451302,0.7301587301587301,0.9629629629629629,0.5555555555555556,0.6190476190476191,0.7536231884057971
6,0.010776720939229439,0.9972789115646259,0.9958228905597326,0.9979822437449556,0.9958228905597326,0.9958228905597326,1.6485387711297899,0.746031746031746,0.9629629629629629,0.5833333333333334,0.6341463414634146,0.7647058823529411
7,0.016436622223633082,0.9956462585034014,0.9933166248955723,0.9967715899919289,0.9933166248955723,0.9933166248955723,1.7579618105812678,0.7142857142857143,0.9629629629629629,0.5277777777777778,0.6046511627906976,0.7428571428571429
8,0.009546121992681613,0.9978231292517007,0.9974937343358395,0.9979822437449556,0.9958298582151793,0.996661101836394,1.1695112701328028,0.7619047619047619,0.9629629629629629,0.6111111111111112,0.65,0.7761194029850746
9,0.009367516216913833,0.9975510204081632,0.9958228905597326,0.9983857949959645,0.9966555183946488,0.9962390305056414,1.2433535220131042,0.6825396825396826,0.9259259259259259,0.5,0.5813953488372093,0.7142857142857143
10,0.0176080140171194,0.9945578231292517,0.9899749373433584,0.9967715899919289,0.9932942162615256,0.9916317991631799,1.8251852866203067,0.6349206349206349,0.9259259259259259,0.4166666666666667,0.5434782608695652,0.684931506849315
11,0.3850770703426859,0.8474747474747475,0.7803030303030303,0.8922558922558923,0.8284182305630027,0.8036410923276983,0.49908968439650914,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
12,0.31476591040647733,0.8717171717171717,0.8113275613275613,0.911976911976912,0.860038240917782,0.8349730833488027,0.37364915580976577,0.8095238095238095,0.8888888888888888,0.75,0.7272727272727273,0.8
13,0.27252161264591573,0.8867243867243867,0.8329725829725829,0.9225589225589226,0.8776130748764728,0.8547103461040163,0.5211068363416762,0.7619047619047619,0.9259259259259259,0.6388888888888888,0.6578947368421053,0.7692307692307693
14,0.25161614285359996,0.902020202020202,0.8643578643578643,0.9271284271284271,0.8877361985920711,0.8758910619630781,0.458618617010495,0.8571428571428571,0.8518518518518519,0.8611111111111112,0.8214285714285714,0.8363636363636363
15,0.22646082450903168,0.9075036075036075,0.8766233766233766,0.9280904280904281,0.8904360571637963,0.8834757316851481,0.2758057948852342,0.9206349206349206,0.9259259259259259,0.9166666666666666,0.8928571428571429,0.9090909090909091
16,0.19297669828368127,0.9232323232323232,0.8979076479076479,0.9401154401154401,0.9090577063550036,0.903448275862069,0.4405761838905395,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
17,0.169178214856836,0.9337662337662338,0.9112554112554112,0.9487734487734488,0.9222343921139102,0.9167120304844856,0.49919539831933524,0.7936507936507936,0.8888888888888888,0.7222222222222222,0.7058823529411765,0.7868852459016393
18,0.14929733756193178,0.9421356421356422,0.9246031746031746,0.9538239538239538,0.9303085299455536,0.9274470779808214,0.42266178882074734,0.8412698412698413,0.8888888888888888,0.8055555555555556,0.7741935483870968,0.8275862068965517
19,0.12172810624744662,0.9545454545454546,0.9415584415584416,0.9632034632034632,0.9446254071661238,0.943089430894309,0.27752607439955074,0.8888888888888888,0.8148148148148148,0.9444444444444444,0.9166666666666666,0.8627450980392157
20,0.10748265935040871,0.9584415584415584,0.9491341991341992,0.9646464646464646,0.9470842332613391,0.9481081081081081,0.4544326286349032,0.8571428571428571,0.8518518518518519,0.8611111111111112,0.8214285714285714,0.8363636363636363
