Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.22758355514026013,0.9069387755102041,0.83375104427736,0.9422921711057304,0.8746713409290097,0.853721129170231,0.6431378348479195,0.746031746031746,0.9259259259259259,0.6111111111111112,0.6410256410256411,0.7575757575757576
2,0.06793446961714297,0.9787755102040816,0.9690893901420217,0.983454398708636,0.9658617818484596,0.9674728940783986,0.7404329204370105,0.7619047619047619,1.0,0.5833333333333334,0.6428571428571429,0.782608695652174
3,0.031031322280185767,0.9904761904761905,0.9841269841269841,0.993543179983858,0.9865996649916248,0.9853617733166039,1.2601763537478825,0.7142857142857143,1.0,0.5,0.6,0.75
4,0.03284976211864324,0.9896598639455783,0.985797827903091,0.9915254237288136,0.9825145711906744,0.9841534612176814,1.241724329335349,0.6984126984126984,1.0,0.4722222222222222,0.5869565217391305,0.7397260273972602
5,0.023795435039744694,0.9915646258503401,0.9883040935672515,0.9931396287328491,0.9858333333333333,0.9870671672924489,1.8312016687695942,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
6,0.018825367196371182,0.9948299319727891,0.9924812030075187,0.9959644874899112,0.991652754590985,0.9920668058455114,0.9316709803210365,0.7777777777777778,0.9259259259259259,0.6666666666666666,0.6756756756756757,0.78125
7,0.0264759008370682,0.9915646258503401,0.985797827903091,0.9943502824858758,0.9882747068676717,0.9870347135089921,1.3795809977584415,0.6666666666666666,1.0,0.4166666666666667,0.5625,0.72
8,0.02028519312151055,0.9942857142857143,0.9908103592314118,0.9959644874899112,0.9916387959866221,0.9912244045131634,1.1686019651473514,0.6666666666666666,0.9629629629629629,0.4444444444444444,0.5652173913043478,0.7123287671232876
9,0.013338512470787328,0.9956462585034014,0.9924812030075187,0.9971751412429378,0.994142259414226,0.9933110367892977,1.7750022326196944,0.6984126984126984,0.9629629629629629,0.5,0.5909090909090909,0.7323943661971831
10,0.004601851612848996,0.9989115646258503,0.9974937343358395,0.9995964487489911,0.999163179916318,0.9983277591973244,1.9126039752884516,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
11,0.4199814696074564,0.8122655122655122,0.7471139971139971,0.8556998556998557,0.7753650318232872,0.7609774021679221,0.3666684806110367,0.873015873015873,0.9259259259259259,0.8333333333333334,0.8064516129032258,0.8620689655172413
12,0.34376510306870267,0.8528138528138528,0.7994227994227994,0.8884078884078884,0.826865671641791,0.8129126925898753,0.3177003534067245,0.873015873015873,0.8888888888888888,0.8611111111111112,0.8275862068965517,0.8571428571428571
13,0.3036867062143261,0.8714285714285714,0.816017316017316,0.9083694083694084,0.8558456299659478,0.8354570637119113,0.3407505353291829,0.8571428571428571,0.9259259259259259,0.8055555555555556,0.78125,0.847457627118644
14,0.26263369226782524,0.8898989898989899,0.841991341991342,0.9218374218374218,0.877773599097405,0.8595102191125022,0.33983323841340957,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
15,0.22559663832811222,0.9069264069264069,0.8712121212121212,0.9307359307359307,0.8934517203107658,0.8821917808219178,0.38601475871271557,0.8412698412698413,0.8888888888888888,0.8055555555555556,0.7741935483870968,0.8275862068965517
16,0.17526972572524827,0.9316017316017317,0.8975468975468975,0.9543049543049543,0.9290515309932785,0.9130275229357798,0.42655155299201847,0.873015873015873,0.8518518518518519,0.8888888888888888,0.8518518518518519,0.8518518518518519
17,0.13641582890850468,0.9461760461760462,0.9217171717171717,0.9624819624819625,0.9424566580597565,0.9319715484223965,0.4370297183474851,0.873015873015873,0.8888888888888888,0.8611111111111112,0.8275862068965517,0.8571428571428571
18,0.10561172161977013,0.9607503607503608,0.9426406926406926,0.9728234728234728,0.958547322083639,0.9505274645325573,0.5286188384606725,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
19,0.0859155301101409,0.9691197691197692,0.9538239538239538,0.9793169793169794,0.9684981684981685,0.9611050527081061,0.5495615230341043,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.8,0.8421052631578947
20,0.0695431577795673,0.9772005772005772,0.9704184704184704,0.9817219817219818,0.9725234996384671,0.9714698447092813,0.5226895274328334,0.8095238095238095,0.8518518518518519,0.7777777777777778,0.7419354838709677,0.7931034482758621
