Epoch,Loss,Accuracy,Sensitivity,Specificity,Precision,F1,Validation Loss,Validation Accuracy,Validation Sensitivity,Validation Specificity,Validation Precision,Validation F1
1,0.23977274379559926,0.8993197278911564,0.8738512949039264,0.9116222760290557,0.8268774703557312,0.8497156783103168,0.6535283152073149,0.746031746031746,1.0,0.5555555555555556,0.627906976744186,0.7714285714285715
2,0.07273666285434548,0.9804081632653061,0.9690893901420217,0.9858757062146892,0.9707112970711297,0.9698996655518395,1.3846802503343612,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
3,0.043744630436508024,0.9861224489795918,0.9799498746867168,0.9891041162227603,0.9775,0.9787234042553191,1.4011644389894273,0.6825396825396826,1.0,0.4444444444444444,0.574468085106383,0.7297297297297297
4,0.03336251235408645,0.9910204081632653,0.9874686716791979,0.9927360774818402,0.985,0.986232790988736,1.2301112053886292,0.6984126984126984,1.0,0.4722222222222222,0.5869565217391305,0.7397260273972602
5,0.012461879303691541,0.9972789115646259,0.9958228905597326,0.9979822437449556,0.9958228905597326,0.9958228905597326,1.7174482042827304,0.6666666666666666,1.0,0.4166666666666667,0.5625,0.72
6,0.022326991054653918,0.9937414965986394,0.9891395154553049,0.9959644874899112,0.9916247906197655,0.9903805938937683,1.2911180022157847,0.6825396825396826,0.9629629629629629,0.4722222222222222,0.5777777777777777,0.7222222222222222
7,0.019689837712794544,0.9953741496598639,0.9924812030075187,0.9967715899919289,0.9933110367892977,0.992895946510656,1.5350174203751579,0.6349206349206349,1.0,0.3611111111111111,0.54,0.7012987012987013
8,0.017725778195791606,0.9961904761904762,0.9924812030075187,0.9979822437449556,0.9958088851634534,0.994142259414226,1.8258256477022927,0.6031746031746031,1.0,0.3055555555555556,0.5192307692307693,0.6835443037974683
9,0.012968878321679068,0.9956462585034014,0.9924812030075187,0.9971751412429378,0.994142259414226,0.9933110367892977,0.5587150709230512,0.8412698412698413,0.9259259259259259,0.7777777777777778,0.7575757575757576,0.8333333333333334
10,0.014427040819598197,0.9956462585034014,0.9924812030075187,0.9971751412429378,0.994142259414226,0.9933110367892977,1.62396140136416,0.6507936507936508,1.0,0.3888888888888889,0.5510204081632653,0.7105263157894737
11,0.4010638969242143,0.8317460317460318,0.7774170274170275,0.8679653679653679,0.7969674556213018,0.7870708546384222,0.26541732488170505,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.9230769230769231,0.9056603773584906
12,0.32338626150574,0.8627705627705627,0.8152958152958153,0.8944203944203944,0.8373471656168952,0.8261743739718516,0.2944856593533168,0.9047619047619048,0.9259259259259259,0.8888888888888888,0.8620689655172413,0.8928571428571429
13,0.2914027676803381,0.8774891774891775,0.8272005772005772,0.911014911014911,0.8610589560645888,0.8437902483900644,0.3183849435003977,0.8888888888888888,0.9259259259259259,0.8611111111111112,0.8333333333333334,0.8771929824561403
14,0.25528262262306517,0.8956709956709956,0.8528138528138528,0.9242424242424242,0.8824188129899216,0.8673637864611998,0.3335008696904258,0.873015873015873,0.9259259259259259,0.8333333333333334,0.8064516129032258,0.8620689655172413
15,0.2125698047992471,0.9106782106782106,0.8712121212121212,0.936988936988937,0.9021292491595069,0.8864011745274363,0.30872469218004317,0.8412698412698413,0.7777777777777778,0.8888888888888888,0.84,0.8076923076923077
16,0.1805924660715706,0.9287157287157287,0.8975468975468975,0.9494949494949495,0.9221645663454411,0.9096892138939671,0.3933505573206478,0.8571428571428571,0.8518518518518519,0.8611111111111112,0.8214285714285714,0.8363636363636363
17,0.13919715713145156,0.9486291486291486,0.9271284271284271,0.9629629629629629,0.9434654919236417,0.9352256186317321,0.4674768339073847,0.8571428571428571,0.7777777777777778,0.9166666666666666,0.875,0.8235294117647058
18,0.11553502401409599,0.9567099567099567,0.9393939393939394,0.9682539682539683,0.9517543859649122,0.9455337690631809,0.3840380921250298,0.8412698412698413,0.7777777777777778,0.8888888888888888,0.84,0.8076923076923077
19,0.09025112155980793,0.9682539682539683,0.9577922077922078,0.9752284752284752,0.9626540971718637,0.9602169981916817,0.35329949548320166,0.8888888888888888,0.8518518518518519,0.9166666666666666,0.8846153846153846,0.8679245283018868
20,0.08074404614578401,0.9727272727272728,0.9613997113997114,0.9802789802789803,0.9701492537313433,0.965754665700308,0.38286528091818567,0.9047619047619048,0.8888888888888888,0.9166666666666666,0.8888888888888888,0.8888888888888888
